"long","lat","order","hole","piece","DPA_PROVIN","group"
903345.1803,9983103.5371,5232,FALSE,"1","21","21.1"
901551.5779,9984768.7703,5233,FALSE,"1","21","21.1"
896429.0084,9985637.2009,5234,FALSE,"1","21","21.1"
894917.7136,9984801.1258,5235,FALSE,"1","21","21.1"
895907.265,9989218.5869,5236,FALSE,"1","21","21.1"
895213.0071,9990308.6681,5237,FALSE,"1","21","21.1"
895233.4817,9993356.2457,5238,FALSE,"1","21","21.1"
894591.7757,9997288.8097,5239,FALSE,"1","21","21.1"
894032.1406,9997871.5173,5240,FALSE,"1","21","21.1"
891270.7553,9996923.2372,5241,FALSE,"1","21","21.1"
890995.5481,9995508.6845,5242,FALSE,"1","21","21.1"
889356.9362,9995562.4184,5243,FALSE,"1","21","21.1"
888545.3359,9993036.1156,5244,FALSE,"1","21","21.1"
885892.1934,9993945.0913,5245,FALSE,"1","21","21.1"
883038.199,9990603.7533,5246,FALSE,"1","21","21.1"
880652.0677,9988697.4901,5247,FALSE,"1","21","21.1"
879152.8587,9988806.8484,5248,FALSE,"1","21","21.1"
878137.4866,9990240.2815,5249,FALSE,"1","21","21.1"
875676.2956,9991468.2481,5250,FALSE,"1","21","21.1"
869307.6043,9990994.9402,5251,FALSE,"1","21","21.1"
866430.8387,9991627.4167,5252,FALSE,"1","21","21.1"
865473.0574,9993617.078,5253,FALSE,"1","21","21.1"
863243.9523,9993699.106,5254,FALSE,"1","21","21.1"
863701.6735,9992026.9433,5255,FALSE,"1","21","21.1"
859832.5808,9990595.0543,5256,FALSE,"1","21","21.1"
858488.7378,9991353.1636,5257,FALSE,"1","21","21.1"
857771.7048,9997001.8409,5258,FALSE,"1","21","21.1"
856838.7198,9998202.6479,5259,FALSE,"1","21","21.1"
858556.5149,10001190.9687,5260,FALSE,"1","21","21.1"
857868.4675,10002209.7219,5261,FALSE,"1","21","21.1"
854933.033,10002671.9852,5262,FALSE,"1","21","21.1"
853446.7696,10003746.9154,5263,FALSE,"1","21","21.1"
851849.3437,10003036.9083,5264,FALSE,"1","21","21.1"
851849.2374,10003036.8608,5265,FALSE,"1","21","21.1"
849881.5829,10003380.0484,5266,FALSE,"1","21","21.1"
849879.5716,10006140.4235,5267,FALSE,"1","21","21.1"
846206.06,10009200.0991,5268,FALSE,"1","21","21.1"
843560.3247,10008922.663,5269,FALSE,"1","21","21.1"
841040.0045,10011493.0314,5270,FALSE,"1","21","21.1"
839991.792,10010949.6783,5271,FALSE,"1","21","21.1"
838187.8608,10012491.8092,5272,FALSE,"1","21","21.1"
836570.6353,10012356.3251,5273,FALSE,"1","21","21.1"
837257.5232,10016324.2357,5274,FALSE,"1","21","21.1"
837857.643,10017491.9015,5275,FALSE,"1","21","21.1"
838870.583,10017471.8172,5276,FALSE,"1","21","21.1"
840508.2271,10019920.8303,5277,FALSE,"1","21","21.1"
841960.8763,10019669.5452,5278,FALSE,"1","21","21.1"
842384.2242,10021904.3319,5279,FALSE,"1","21","21.1"
843801.5283,10022682.4528,5280,FALSE,"1","21","21.1"
847113.9273,10022191.5527,5281,FALSE,"1","21","21.1"
848410.7393,10023133.0376,5282,FALSE,"1","21","21.1"
848979.4537,10025595.4464,5283,FALSE,"1","21","21.1"
850866.2223,10028436.993,5284,FALSE,"1","21","21.1"
852713.2823,10029605.1675,5285,FALSE,"1","21","21.1"
851043.1726,10030554.165,5286,FALSE,"1","21","21.1"
851262.288,10032683.5672,5287,FALSE,"1","21","21.1"
854842.0388,10039495.1443,5288,FALSE,"1","21","21.1"
856593.0495,10040773.0132,5289,FALSE,"1","21","21.1"
856751.8438,10042224.665,5290,FALSE,"1","21","21.1"
855888.6466,10044188.4532,5291,FALSE,"1","21","21.1"
854801.3322,10044658.6034,5292,FALSE,"1","21","21.1"
857106.782,10049341.862,5293,FALSE,"1","21","21.1"
858315.5926,10050256.1853,5294,FALSE,"1","21","21.1"
859478.2213,10052419.1779,5295,FALSE,"1","21","21.1"
860671.4212,10053176.0296,5296,FALSE,"1","21","21.1"
861734.6671,10056033.3707,5297,FALSE,"1","21","21.1"
865189.4404,10058975.4354,5298,FALSE,"1","21","21.1"
866270.3758,10060659.1578,5299,FALSE,"1","21","21.1"
869717.2591,10062126.0566,5300,FALSE,"1","21","21.1"
872278.6798,10066889.9963,5301,FALSE,"1","21","21.1"
868529.0137,10068798.0729,5302,FALSE,"1","21","21.1"
868911.232,10070940.0455,5303,FALSE,"1","21","21.1"
870326.1789,10071702.2015,5304,FALSE,"1","21","21.1"
872245.1398,10071696.9102,5305,FALSE,"1","21","21.1"
874390.3694,10070424.309,5306,FALSE,"1","21","21.1"
876739.1232,10071051.0836,5307,FALSE,"1","21","21.1"
882273.8133,10070260.5746,5308,FALSE,"1","21","21.1"
885232.7349,10071384.5792,5309,FALSE,"1","21","21.1"
886128.8789,10072239.0012,5310,FALSE,"1","21","21.1"
888929.9001,10072591.2401,5311,FALSE,"1","21","21.1"
890657.1191,10073283.5906,5312,FALSE,"1","21","21.1"
892020.6702,10070946.2602,5313,FALSE,"1","21","21.1"
891927.2801,10067998.3101,5314,FALSE,"1","21","21.1"
891022.2001,10065054.4101,5315,FALSE,"1","21","21.1"
888533.2497,10062636.9894,5316,FALSE,"1","21","21.1"
888371.0401,10060957.8601,5317,FALSE,"1","21","21.1"
887136.7008,10057570.5407,5318,FALSE,"1","21","21.1"
887870.4891,10054768.1133,5319,FALSE,"1","21","21.1"
886856.3601,10051833.1601,5320,FALSE,"1","21","21.1"
887602.3001,10050036.4701,5321,FALSE,"1","21","21.1"
887422.3694,10046594.4587,5322,FALSE,"1","21","21.1"
886410.5661,10044964.2479,5323,FALSE,"1","21","21.1"
894337.3969,10047249.6839,5324,FALSE,"1","21","21.1"
895761.0401,10047291.3901,5325,FALSE,"1","21","21.1"
898280.9501,10048486.4001,5326,FALSE,"1","21","21.1"
898465.3301,10046757.2401,5327,FALSE,"1","21","21.1"
902843.4301,10042670.6401,5328,FALSE,"1","21","21.1"
903771.5001,10044360.0701,5329,FALSE,"1","21","21.1"
910460.9601,10042193.8501,5330,FALSE,"1","21","21.1"
911021.2001,10041226.2201,5331,FALSE,"1","21","21.1"
913354.4201,10040236.4801,5332,FALSE,"1","21","21.1"
915890.1341,10040995.0915,5333,FALSE,"1","21","21.1"
918291.4093,10040129.3699,5334,FALSE,"1","21","21.1"
920912.9789,10040246.2531,5335,FALSE,"1","21","21.1"
922990.1507,10040838.4825,5336,FALSE,"1","21","21.1"
925399.9001,10043261.1301,5337,FALSE,"1","21","21.1"
926838.1151,10043167.3799,5338,FALSE,"1","21","21.1"
928680.9101,10041693.9301,5339,FALSE,"1","21","21.1"
931311.8479,10042018.4911,5340,FALSE,"1","21","21.1"
932874.8801,10041097.7001,5341,FALSE,"1","21","21.1"
933566.7965,10038302.8529,5342,FALSE,"1","21","21.1"
934755.9699,10036199.1569,5343,FALSE,"1","21","21.1"
936278.7401,10035197.9701,5344,FALSE,"1","21","21.1"
935973.0403,10033214.3505,5345,FALSE,"1","21","21.1"
936828.6809,10031824.3111,5346,FALSE,"1","21","21.1"
939050.9585,10031432.5623,5347,FALSE,"1","21","21.1"
940048.4307,10032454.3681,5348,FALSE,"1","21","21.1"
942496.1665,10030727.9695,5349,FALSE,"1","21","21.1"
945050.4743,10032875.8691,5350,FALSE,"1","21","21.1"
947105.1799,10029719.1401,5351,FALSE,"1","21","21.1"
949115.7107,10030306.6483,5352,FALSE,"1","21","21.1"
951670.8305,10029877.0291,5353,FALSE,"1","21","21.1"
955178.9343,10027515.2921,5354,FALSE,"1","21","21.1"
958010.3827,10027312.6999,5355,FALSE,"1","21","21.1"
958755.3695,10027938.4167,5356,FALSE,"1","21","21.1"
962474.2499,10026509.0001,5357,FALSE,"1","21","21.1"
965227.4032,10028373.4073,5358,FALSE,"1","21","21.1"
967963.2581,10029284.4007,5359,FALSE,"1","21","21.1"
969389.7173,10029080.2127,5360,FALSE,"1","21","21.1"
971429.2913,10027244.2055,5361,FALSE,"1","21","21.1"
972927.2577,10027665.1931,5362,FALSE,"1","21","21.1"
971798.6699,10029479.6401,5363,FALSE,"1","21","21.1"
975402.7959,10031935.8349,5364,FALSE,"1","21","21.1"
977664.8099,10029791.9801,5365,FALSE,"1","21","21.1"
978817.1087,10030843.0883,5366,FALSE,"1","21","21.1"
981308.2261,10029886.4517,5367,FALSE,"1","21","21.1"
983815.5498,10030016.1397,5368,FALSE,"1","21","21.1"
984480.163,10027871.0996,5369,FALSE,"1","21","21.1"
986774.8199,10029187.9801,5370,FALSE,"1","21","21.1"
988166.8449,10027968.4747,5371,FALSE,"1","21","21.1"
989190.5149,10025910.9601,5372,FALSE,"1","21","21.1"
991798.3398,10024269.9207,5373,FALSE,"1","21","21.1"
993636.1418,10027027.2497,5374,FALSE,"1","21","21.1"
997327.9971,10028750.8077,5375,FALSE,"1","21","21.1"
1000823.6399,10026205.909,5376,FALSE,"1","21","21.1"
1002770.6107,10026795.3398,5377,FALSE,"1","21","21.1"
1006659.7001,10026443.3101,5378,FALSE,"1","21","21.1"
1007305.9601,10028173.9901,5379,FALSE,"1","21","21.1"
1009281.3701,10028373.7301,5380,FALSE,"1","21","21.1"
1009155.7896,10026812.8268,5381,FALSE,"1","21","21.1"
1011068.6301,10026792.0901,5382,FALSE,"1","21","21.1"
1011064.5501,10042129.4401,5383,FALSE,"1","21","21.1"
1012731.7001,10042369.7301,5384,FALSE,"1","21","21.1"
1015218.0001,10043692.5801,5385,FALSE,"1","21","21.1"
1017419.7701,10042088.1001,5386,FALSE,"1","21","21.1"
1019793.4401,10043218.7401,5387,FALSE,"1","21","21.1"
1020088.3601,10046035.6401,5388,FALSE,"1","21","21.1"
1021999.6901,10048186.0601,5389,FALSE,"1","21","21.1"
1024270.6623,10046808.6353,5390,FALSE,"1","21","21.1"
1025901.3877,10048447.8405,5391,FALSE,"1","21","21.1"
1028135.2717,10046967.9627,5392,FALSE,"1","21","21.1"
1027818.6415,10045062.3757,5393,FALSE,"1","21","21.1"
1031152.9085,10044437.0403,5394,FALSE,"1","21","21.1"
1031573.2999,10041736.8101,5395,FALSE,"1","21","21.1"
1033844.4965,10042826.9797,5396,FALSE,"1","21","21.1"
1034961.4699,10041489.5001,5397,FALSE,"1","21","21.1"
1037518.3245,10041262.7343,5398,FALSE,"1","21","21.1"
1039086.0299,10043165.2401,5399,FALSE,"1","21","21.1"
1042290.9223,10041275.5979,5400,FALSE,"1","21","21.1"
1043878.6499,10037859.5501,5401,FALSE,"1","21","21.1"
1043548.8499,10036019.5001,5402,FALSE,"1","21","21.1"
1044877.0007,10034770.1713,5403,FALSE,"1","21","21.1"
1046393.6699,10035414.7601,5404,FALSE,"1","21","21.1"
1048133.7841,10037390.8839,5405,FALSE,"1","21","21.1"
1051082.2111,10036982.0585,5406,FALSE,"1","21","21.1"
1051891.4699,10034609.1401,5407,FALSE,"1","21","21.1"
1053306.4265,10033753.1583,5408,FALSE,"1","21","21.1"
1055375.7899,10033585.5201,5409,FALSE,"1","21","21.1"
1057338.9049,10031334.5195,5410,FALSE,"1","21","21.1"
1057538.0247,10029436.6143,5411,FALSE,"1","21","21.1"
1058575.8249,10029299.0575,5412,FALSE,"1","21","21.1"
1058183.0083,10026954.0181,5413,FALSE,"1","21","21.1"
1059690.9457,10026950.8325,5414,FALSE,"1","21","21.1"
1061564.6833,10026029.4401,5415,FALSE,"1","21","21.1"
1062323.3203,10024523.6463,5416,FALSE,"1","21","21.1"
1062259.7021,10022363.2885,5417,FALSE,"1","21","21.1"
1064001.2643,10022223.1997,5418,FALSE,"1","21","21.1"
1066632.6961,10018987.8931,5419,FALSE,"1","21","21.1"
1068238.4679,10018197.1989,5420,FALSE,"1","21","21.1"
1069338.8097,10015700.9825,5421,FALSE,"1","21","21.1"
1070340.4207,10014940.7287,5422,FALSE,"1","21","21.1"
1070620.5635,10013242.7373,5423,FALSE,"1","21","21.1"
1072798.1755,10014997.8917,5424,FALSE,"1","21","21.1"
1073864.7513,10014265.7527,5425,FALSE,"1","21","21.1"
1075071.3489,10011519.3091,5426,FALSE,"1","21","21.1"
1077853.0397,10008576.2301,5427,FALSE,"1","21","21.1"
1078143.5525,10005995.5589,5428,FALSE,"1","21","21.1"
1080821.3945,10006219.5645,5429,FALSE,"1","21","21.1"
1082611.3613,10004631.7143,5430,FALSE,"1","21","21.1"
1085241.4895,10004020.9601,5431,FALSE,"1","21","21.1"
1089305.5245,10004320.5723,5432,FALSE,"1","21","21.1"
1091632.6949,10004117.1843,5433,FALSE,"1","21","21.1"
1094551.4697,10004529.6601,5434,FALSE,"1","21","21.1"
1096519.1777,10003341.1463,5435,FALSE,"1","21","21.1"
1098511.8097,10003124.3551,5436,FALSE,"1","21","21.1"
1101774.4539,10001637.2149,5437,FALSE,"1","21","21.1"
1103996.7125,10001293.9373,5438,FALSE,"1","21","21.1"
1103649.1831,9998442.3445,5439,FALSE,"1","21","21.1"
1104754.7659,9997165.2945,5440,FALSE,"1","21","21.1"
1107245.8831,9997372.1573,5441,FALSE,"1","21","21.1"
1110362.5139,9997060.9221,5442,FALSE,"1","21","21.1"
1112200.0197,9994897.8401,5443,FALSE,"1","21","21.1"
1116538.7939,9994373.6363,5444,FALSE,"1","21","21.1"
1119012.3303,9991971.8183,5445,FALSE,"1","21","21.1"
1120807.7379,9990770.0121,5446,FALSE,"1","21","21.1"
1125421.8883,9988970.3615,5447,FALSE,"1","21","21.1"
1128089.7203,9990037.0063,5448,FALSE,"1","21","21.1"
1129455.7765,9989807.5057,5449,FALSE,"1","21","21.1"
1132323.5529,9988301.7149,5450,FALSE,"1","21","21.1"
1135799.4223,9988027.9055,5451,FALSE,"1","21","21.1"
1137995.2205,9986280.0205,5452,FALSE,"1","21","21.1"
1136957.9795,9983998.1401,5453,FALSE,"1","21","21.1"
1134588.0995,9982642.8301,5454,FALSE,"1","21","21.1"
1132820.4167,9982227.1427,5455,FALSE,"1","21","21.1"
1128936.5565,9983380.7219,5456,FALSE,"1","21","21.1"
1126567.2297,9981499.4701,5457,FALSE,"1","21","21.1"
1122002.9047,9981717.0251,5458,FALSE,"1","21","21.1"
1121026.1235,9982755.9101,5459,FALSE,"1","21","21.1"
1117261.2797,9983182.3101,5460,FALSE,"1","21","21.1"
1116756.7733,9984283.0627,5461,FALSE,"1","21","21.1"
1114654.7199,9985527.1505,5462,FALSE,"1","21","21.1"
1113309.9297,9985346.9701,5463,FALSE,"1","21","21.1"
1111137.0897,9987230.7401,5464,FALSE,"1","21","21.1"
1109067.4937,9986823.7645,5465,FALSE,"1","21","21.1"
1105692.6077,9985409.7535,5466,FALSE,"1","21","21.1"
1104076.9885,9986645.9169,5467,FALSE,"1","21","21.1"
1102870.7979,9986427.0729,5468,FALSE,"1","21","21.1"
1101692.0131,9987795.0696,5469,FALSE,"1","21","21.1"
1100609.5817,9987397.8089,5470,FALSE,"1","21","21.1"
1100638.8947,9978570.1611,5471,FALSE,"1","21","21.1"
1102866.8101,9978848.3301,5472,FALSE,"1","21","21.1"
1104129.0501,9980244.4401,5473,FALSE,"1","21","21.1"
1105116.4769,9979471.793,5474,FALSE,"1","21","21.1"
1108682.2402,9980488.6503,5475,FALSE,"1","21","21.1"
1111425.0228,9978104.4739,5476,FALSE,"1","21","21.1"
1112736.3658,9975441.9126,5477,FALSE,"1","21","21.1"
1114882.9201,9973751.9901,5478,FALSE,"1","21","21.1"
1115316.6801,9970167.2906,5479,FALSE,"1","21","21.1"
1116402.5201,9968737.2701,5480,FALSE,"1","21","21.1"
1115891.4301,9967213.3601,5481,FALSE,"1","21","21.1"
1119384.2902,9960872.0101,5482,FALSE,"1","21","21.1"
1121198.3099,9958826.3398,5483,FALSE,"1","21","21.1"
1121433.8001,9957558.2901,5484,FALSE,"1","21","21.1"
1125417.1387,9953654.7249,5485,FALSE,"1","21","21.1"
1125742.0697,9951545.3901,5486,FALSE,"1","21","21.1"
1129028.1897,9950370.5001,5487,FALSE,"1","21","21.1"
1129795.2797,9948510.3901,5488,FALSE,"1","21","21.1"
1131190.2589,9948883.2219,5489,FALSE,"1","21","21.1"
1133476.9105,9948512.5397,5490,FALSE,"1","21","21.1"
1135695.2623,9943963.5421,5491,FALSE,"1","21","21.1"
1137189.2179,9944686.8159,5492,FALSE,"1","21","21.1"
1139027.3695,9943514.7901,5493,FALSE,"1","21","21.1"
1138350.5795,9942479.0501,5494,FALSE,"1","21","21.1"
1139641.6495,9941300.1901,5495,FALSE,"1","21","21.1"
1141615.2095,9941432.7401,5496,FALSE,"1","21","21.1"
1142034.2095,9939683.3201,5497,FALSE,"1","21","21.1"
1143033.6595,9938942.4701,5498,FALSE,"1","21","21.1"
1143349.1695,9936115.2801,5499,FALSE,"1","21","21.1"
1142321.2695,9935174.5301,5500,FALSE,"1","21","21.1"
1142077.0395,9933104.7401,5501,FALSE,"1","21","21.1"
1143845.6595,9930651.2201,5502,FALSE,"1","21","21.1"
1142641.7795,9929619.3801,5503,FALSE,"1","21","21.1"
1140020.7095,9928490.2401,5504,FALSE,"1","21","21.1"
1139428.2723,9927228.3396,5505,FALSE,"1","21","21.1"
1139428.2723,9927228.3396,5506,FALSE,"1","22","22.1"
1138371.5321,9925106.2103,5507,FALSE,"1","22","22.1"
1140994.9121,9922436.0577,5508,FALSE,"1","22","22.1"
1139285.0483,9921725.6525,5509,FALSE,"1","22","22.1"
1137846.9675,9920189.4301,5510,FALSE,"1","22","22.1"
1138677.9127,9916505.0851,5511,FALSE,"1","22","22.1"
1140396.5021,9915021.4083,5512,FALSE,"1","22","22.1"
1138727.1037,9912707.3993,5513,FALSE,"1","22","22.1"
1141629.1633,9911445.5813,5514,FALSE,"1","22","22.1"
1141814.6193,9909839.1313,5515,FALSE,"1","22","22.1"
1140649.2029,9907589.3539,5516,FALSE,"1","22","22.1"
1141540.9149,9905474.4597,5517,FALSE,"1","22","22.1"
1143898.6481,9903893.6753,5518,FALSE,"1","22","22.1"
1144052.2641,9899378.6329,5519,FALSE,"1","22","22.1"
1142598.9855,9896542.1505,5520,FALSE,"1","22","22.1"
1143616.7705,9895011.4313,5521,FALSE,"1","22","22.1"
1146530.1179,9893396.0217,5522,FALSE,"1","22","22.1"
1147851.6417,9891916.8777,5523,FALSE,"1","22","22.1"
1146430.0087,9891219.1859,5524,FALSE,"1","22","22.1"
1143090.0531,9891760.2799,5525,FALSE,"1","22","22.1"
1141193.5307,9891259.2819,5526,FALSE,"1","22","22.1"
1139845.9773,9892068.5915,5527,FALSE,"1","22","22.1"
1137526.2811,9891759.2257,5528,FALSE,"1","22","22.1"
1136191.4601,9890408.6401,5529,FALSE,"1","22","22.1"
1134513.3301,9890292.3401,5530,FALSE,"1","22","22.1"
1132853.9001,9891960.3801,5531,FALSE,"1","22","22.1"
1130508.3501,9893223.2601,5532,FALSE,"1","22","22.1"
1130156.8401,9894668.4801,5533,FALSE,"1","22","22.1"
1128154.4301,9895960.4001,5534,FALSE,"1","22","22.1"
1126706.7629,9897614.6179,5535,FALSE,"1","22","22.1"
1125498.9825,9896541.6605,5536,FALSE,"1","22","22.1"
1106490.7553,9827958.2213,5537,FALSE,"1","22","22.1"
1106286.5839,9826693.5161,5538,FALSE,"1","22","22.1"
1103751.5471,9828241.3313,5539,FALSE,"1","22","22.1"
1101898.5686,9829397.0592,5540,FALSE,"1","22","22.1"
1102491.3592,9832148.5649,5541,FALSE,"1","22","22.1"
1101070.5401,9833977.0191,5542,FALSE,"1","22","22.1"
1098055.9194,9833341.8701,5543,FALSE,"1","22","22.1"
1096012.8305,9834349.8836,5544,FALSE,"1","22","22.1"
1096020.7103,9836185.3696,5545,FALSE,"1","22","22.1"
1093513.68,9836320.8024,5546,FALSE,"1","22","22.1"
1089141.9741,9838364.6505,5547,FALSE,"1","22","22.1"
1087269.9676,9840146.0971,5548,FALSE,"1","22","22.1"
1085977.5494,9840519.011,5549,FALSE,"1","22","22.1"
1086031.1999,9842525.5958,5550,FALSE,"1","22","22.1"
1084302.2101,9843918.4045,5551,FALSE,"1","22","22.1"
1079547.0961,9844009.2589,5552,FALSE,"1","22","22.1"
1077750.3382,9845669.3959,5553,FALSE,"1","22","22.1"
1074455.6819,9847405.6603,5554,FALSE,"1","22","22.1"
1073642.4966,9848987.6426,5555,FALSE,"1","22","22.1"
1070261.6537,9849435.307,5556,FALSE,"1","22","22.1"
1070103.2735,9851119.7553,5557,FALSE,"1","22","22.1"
1066848.5091,9849039.3988,5558,FALSE,"1","22","22.1"
1065902.4404,9849860.3476,5559,FALSE,"1","22","22.1"
1064459.6561,9848856.2727,5560,FALSE,"1","22","22.1"
1061755.4107,9849761.8895,5561,FALSE,"1","22","22.1"
1059576.7789,9852123.8931,5562,FALSE,"1","22","22.1"
1057216.4958,9851969.8729,5563,FALSE,"1","22","22.1"
1057455.9912,9853377.8612,5564,FALSE,"1","22","22.1"
1055646.0587,9854980.709,5565,FALSE,"1","22","22.1"
1052510.6903,9854627.019,5566,FALSE,"1","22","22.1"
1051355.6446,9856096.4559,5567,FALSE,"1","22","22.1"
1049377.0307,9857290.8006,5568,FALSE,"1","22","22.1"
1047765.7703,9856176.7634,5569,FALSE,"1","22","22.1"
1046841.3976,9857859.7802,5570,FALSE,"1","22","22.1"
1043618.8883,9858726.0646,5571,FALSE,"1","22","22.1"
1041669.3214,9858464.6415,5572,FALSE,"1","22","22.1"
1040899.9035,9857041.4877,5573,FALSE,"1","22","22.1"
1038673.3217,9855672.7589,5574,FALSE,"1","22","22.1"
1037041.3088,9857092.0522,5575,FALSE,"1","22","22.1"
1034404.9802,9856037.172,5576,FALSE,"1","22","22.1"
1032391.1181,9857311.7462,5577,FALSE,"1","22","22.1"
1030452.2309,9855702.4001,5578,FALSE,"1","22","22.1"
1028970.1679,9855339.7306,5579,FALSE,"1","22","22.1"
1026947.5878,9856286.5073,5580,FALSE,"1","22","22.1"
1026140.2993,9855280.4481,5581,FALSE,"1","22","22.1"
1023878.8455,9854691.1101,5582,FALSE,"1","22","22.1"
1021334.9279,9855484.4497,5583,FALSE,"1","22","22.1"
1020278.3042,9855139.2162,5584,FALSE,"1","22","22.1"
1017804.1307,9856793.896,5585,FALSE,"1","22","22.1"
1017003.8167,9858068.4702,5586,FALSE,"1","22","22.1"
1011396.3877,9860326.4368,5587,FALSE,"1","22","22.1"
1010543.7655,9859107.6579,5588,FALSE,"1","22","22.1"
1008200.3623,9859658.6366,5589,FALSE,"1","22","22.1"
1006880.4544,9861053.5195,5590,FALSE,"1","22","22.1"
1005266.275,9860482.537,5591,FALSE,"1","22","22.1"
1003876.1048,9861059.5888,5592,FALSE,"1","22","22.1"
1003891.534,9862437.4156,5593,FALSE,"1","22","22.1"
1000972.3309,9864816.597,5594,FALSE,"1","22","22.1"
1000233.2726,9866117.2779,5595,FALSE,"1","22","22.1"
997817.7844,9867882.1846,5596,FALSE,"1","22","22.1"
998541.5578,9873187.3951,5597,FALSE,"1","22","22.1"
999325.9724,9874944.4838,5598,FALSE,"1","22","22.1"
998443.9418,9877289.012,5599,FALSE,"1","22","22.1"
999500.996,9878348.5966,5600,FALSE,"1","22","22.1"
998976.5763,9880322.0224,5601,FALSE,"1","22","22.1"
999490.9461,9881535.3138,5602,FALSE,"1","22","22.1"
998139.3449,9883099.9559,5603,FALSE,"1","22","22.1"
996188.6567,9882092.4525,5604,FALSE,"1","22","22.1"
993728.7485,9882456.138,5605,FALSE,"1","22","22.1"
989412.1622,9881194.9354,5606,FALSE,"1","22","22.1"
988272.9913,9881883.5425,5607,FALSE,"1","22","22.1"
984096.0886,9882851.4316,5608,FALSE,"1","22","22.1"
980357.7142,9880605.9289,5609,FALSE,"1","22","22.1"
976592.7609,9879974.2029,5610,FALSE,"1","22","22.1"
975851.2506,9877485.5176,5611,FALSE,"1","22","22.1"
974104.6485,9878285.5624,5612,FALSE,"1","22","22.1"
970634.5399,9879103.5304,5613,FALSE,"1","22","22.1"
967100.2941,9876819.1352,5614,FALSE,"1","22","22.1"
964429.9584,9876981.1151,5615,FALSE,"1","22","22.1"
963908.069,9874498.3537,5616,FALSE,"1","22","22.1"
964063.8463,9871505.1335,5617,FALSE,"1","22","22.1"
961247.1249,9871227.5851,5618,FALSE,"1","22","22.1"
957794.9156,9873804.7014,5619,FALSE,"1","22","22.1"
956861.1038,9875144.5779,5620,FALSE,"1","22","22.1"
954269.1048,9875877.0296,5621,FALSE,"1","22","22.1"
950406.0078,9875730.7141,5622,FALSE,"1","22","22.1"
948168.8268,9877742.782,5623,FALSE,"1","22","22.1"
944743.0109,9878580.8788,5624,FALSE,"1","22","22.1"
941573.4046,9877952.0655,5625,FALSE,"1","22","22.1"
938395.5465,9879603.685,5626,FALSE,"1","22","22.1"
936913.7046,9881709.8592,5627,FALSE,"1","22","22.1"
935155.7059,9885211.6209,5628,FALSE,"1","22","22.1"
938555.0746,9888295.0006,5629,FALSE,"1","22","22.1"
939644.5648,9890817.5717,5630,FALSE,"1","22","22.1"
937300.6374,9892496.8883,5631,FALSE,"1","22","22.1"
937345.0862,9894518.9836,5632,FALSE,"1","22","22.1"
939112.4459,9895330.7141,5633,FALSE,"1","22","22.1"
941260.7515,9897675.4594,5634,FALSE,"1","22","22.1"
941024.576,9898583.0784,5635,FALSE,"1","22","22.1"
939040.0439,9899356.9255,5636,FALSE,"1","22","22.1"
935092.7808,9898962.6039,5637,FALSE,"1","22","22.1"
932302.4025,9900237.4535,5638,FALSE,"1","22","22.1"
929525.1129,9900732.7241,5639,FALSE,"1","22","22.1"
929434.9886,9903122.0213,5640,FALSE,"1","22","22.1"
928581.5268,9903880.4922,5641,FALSE,"1","22","22.1"
927023.2776,9903307.7004,5642,FALSE,"1","22","22.1"
924969.8815,9905416.6051,5643,FALSE,"1","22","22.1"
923312.6855,9908131.139,5644,FALSE,"1","22","22.1"
922482.1145,9911032.0723,5645,FALSE,"1","22","22.1"
923446.7791,9911593.8722,5646,FALSE,"1","22","22.1"
924108.5523,9913567.1726,5647,FALSE,"1","22","22.1"
925630.5677,9915387.1769,5648,FALSE,"1","22","22.1"
928980.3203,9916360.8214,5649,FALSE,"1","22","22.1"
929271.2252,9918062.2205,5650,FALSE,"1","22","22.1"
931896.3033,9919275.782,5651,FALSE,"1","22","22.1"
932542.9351,9922534.6294,5652,FALSE,"1","22","22.1"
929460.5211,9922986.4753,5653,FALSE,"1","22","22.1"
927287.9569,9921689.6836,5654,FALSE,"1","22","22.1"
926208.5751,9919312.2106,5655,FALSE,"1","22","22.1"
924688.6144,9917996.6603,5656,FALSE,"1","22","22.1"
924020.3297,9916054.3369,5657,FALSE,"1","22","22.1"
921872.1662,9914308.7371,5658,FALSE,"1","22","22.1"
920691.0734,9914522.5262,5659,FALSE,"1","22","22.1"
917242.6569,9911210.4296,5660,FALSE,"1","22","22.1"
914435.6433,9907197.0206,5661,FALSE,"1","22","22.1"
912668.586,9907130.89,5662,FALSE,"1","22","22.1"
906454.745,9904690.7307,5663,FALSE,"1","22","22.1"
905577.8942,9903241.7502,5664,FALSE,"1","22","22.1"
900429.4501,9900816.9179,5665,FALSE,"1","22","22.1"
898791.9654,9901450.6479,5666,FALSE,"1","22","22.1"
897889.6466,9900086.775,5667,FALSE,"1","22","22.1"
896193.5867,9900783.4578,5668,FALSE,"1","22","22.1"
894817.2848,9900241.1469,5669,FALSE,"1","22","22.1"
893087.4567,9897689.9719,5670,FALSE,"1","22","22.1"
891323.2353,9896311.2161,5671,FALSE,"1","22","22.1"
886464.8071,9894745.0821,5672,FALSE,"1","22","22.1"
885432.8044,9895652.9152,5673,FALSE,"1","22","22.1"
882004.2714,9896778.1266,5674,FALSE,"1","22","22.1"
880426.0919,9896616.6342,5675,FALSE,"1","22","22.1"
879520.4364,9898033.1475,5676,FALSE,"1","22","22.1"
